date;symbol;price
04/01/2010;IPG;7.53
04/01/2010;IP;27.179997
04/01/2010;IR;36.249995
04/01/2010;ISRG;308.769989
04/01/2010;IRM;22.890002
04/01/2010;INTU;30.809999
04/01/2010;IDXX;54.080002
04/01/2010;ICE;112.869997
04/01/2010;IFF;42.009998
04/01/2010;INTC;20.879999
04/01/2010;ILMN;30.549999
04/01/2010;JPM;42.849998
04/01/2010;JNPR;27.18
04/01/2010;JWN;37.919998
04/01/2010;KEY;5.94
04/01/2010;K;52.830002
04/01/2010;JNJ;64.68
04/01/2010;IVZ;23.34
04/01/2010;ITW;48.57
04/01/2010;JBHT;33.060001
04/01/2010;JEC;38.450001
04/01/2010;JCI;36.270045
04/01/2010;HES;63.16
04/01/2010;HD;28.67
04/01/2010;HIG;23.860001
04/01/2010;HOLX;14.94
04/01/2010;HOG;25.459999
04/01/2010;HCP;30.070001
04/01/2010;HAS;32.540001
04/01/2010;HAR;35.869999
04/01/2010;HBAN;3.68
04/01/2010;HCN;44.040001
04/01/2010;HBI;24.700001
04/01/2010;HST;11.82
04/01/2010;HSIC;53.43
04/01/2010;HSY;36.220001
04/01/2010;IBM;132.449997
04/01/2010;HUM;45.68
04/01/2010;HRS;48.330002
04/01/2010;HP;41.98
04/01/2010;HON;40.349998
04/01/2010;HPQ;52.449999
04/01/2010;HRL;38.279999
04/01/2010;HRB;22.66
04/01/2010;KIM;13.66
04/01/2010;MAS;14.29
04/01/2010;MAR;27.629999
04/01/2010;MAT;19.99
04/01/2010;MCHP;29.18
04/01/2010;MCD;62.779999
04/01/2010;MAC;34.84
04/01/2010;LVLT;1.61
04/01/2010;LUV;11.18
04/01/2010;M;17.059999
04/01/2010;MAA;48.189999
04/01/2010;MA;256.84
04/01/2010;MKC;36.299999
04/01/2010;MJN;44.990002
04/01/2010;MLM;91.669998
04/01/2010;MMM;83.019997
04/01/2010;MMC;21.870001
04/01/2010;MHK;48.310001
04/01/2010;MCO;27.27
04/01/2010;MCK;63.360001
04/01/2010;MDLZ;27.43
04/01/2010;MET;36.299999
04/01/2010;MDT;43.900002
04/01/2010;L;37.18
04/01/2010;KSU;33.650002
04/01/2010;LB;19.309999
04/01/2010;LEN;13.01
04/01/2010;LEG;20.51
04/01/2010;KSS;53.98
04/01/2010;KMB;64.269992
04/01/2010;KLAC;36.919998
04/01/2010;KMX;23.98
04/01/2010;KR;20.48
04/01/2010;KO;57.040001
04/01/2010;LNT;30.35
04/01/2010;LNC;25.879999
04/01/2010;LOW;23.16
04/01/2010;LUK;24.75
04/01/2010;LRCX;39.880001
04/01/2010;LMT;76.849998
04/01/2010;LKQ;19.690001
04/01/2010;LH;76.370003
04/01/2010;LLL;87.970001
04/01/2010;LLY;35.82
04/01/2010;LLTC;30.940001
04/01/2010;HAL;31.25
04/01/2010;EA;18.15
04/01/2010;DVN;76.57
04/01/2010;EBAY;23.9
04/01/2010;ED;45.380001
04/01/2010;ECL;45.25
04/01/2010;DVA;59.919998
04/01/2010;DPS;29.1
04/01/2010;DOW;29.18
04/01/2010;DRI;35.0
04/01/2010;DUK;16.969982
04/01/2010;DTE;43.540001
04/01/2010;EQIX;109.559998
04/01/2010;EOG;100.379997
04/01/2010;EQR;33.400002
04/01/2010;ES;25.77
04/01/2010;EQT;44.790001
04/01/2010;ENDP;21.110001
04/01/2010;EIX;34.77
04/01/2010;EFX;31.469999
04/01/2010;EL;48.540001
04/01/2010;EMR;43.349998
04/01/2010;EMN;61.75
04/01/2010;DAL;11.22
04/01/2010;D;38.959999
04/01/2010;DD;34.260001
04/01/2010;DFS;14.61
04/01/2010;DE;56.060001
04/01/2010;CXO;47.389999
04/01/2010;CTSH;46.799999
04/01/2010;CTL;36.66
04/01/2010;CTXS;42.84
04/01/2010;CVX;79.059998
04/01/2010;CVS;32.98
04/01/2010;DLR;50.150002
04/01/2010;DISCK;26.790001
04/01/2010;DLTR;48.170002
04/01/2010;DOV;42.360001
04/01/2010;DNB;83.370003
04/01/2010;DISCA;31.0
04/01/2010;DGX;61.16
04/01/2010;DG;23.08
04/01/2010;DHI;11.16
04/01/2010;DIS;32.07
04/01/2010;DHR;75.149998
04/01/2010;ESRX;88.529999
04/01/2010;GD;69.190002
04/01/2010;FTR;7.96
04/01/2010;GE;15.45
04/01/2010;GILD;43.299999
04/01/2010;GGP;11.499998
04/01/2010;FTI;59.23
04/01/2010;FOX;16.310002
04/01/2010;FMC;56.82
04/01/2010;FOXA;13.929995
04/01/2010;FSLR;135.460007
04/01/2010;FRT;67.029999
04/01/2010;GRMN;32.18
04/01/2010;GPS;20.540001
04/01/2010;GS;173.080002
04/01/2010;GWW;97.239998
04/01/2010;GT;14.79
04/01/2010;GPN;52.669998
04/01/2010;GLW;19.559999
04/01/2010;GIS;70.900002
04/01/2010;GOOG;626.751061
04/01/2010;GPC;38.130001
04/01/2010;GOOGL;626.750011
04/01/2010;EXPE;25.82
04/01/2010;EXPD;35.080002
04/01/2010;EXR;11.89
04/01/2010;FAST;42.029999
04/01/2010;F;10.28
04/01/2010;EXC;48.880001
04/01/2010;ETFC;1.84
04/01/2010;ESS;82.620003
04/01/2010;ETN;64.32
04/01/2010;EW;87.470001
04/01/2010;ETR;82.150002
04/01/2010;FL;11.16
04/01/2010;FITB;10.12
04/01/2010;FLIR;32.639999
04/01/2010;FLS;97.009998
04/01/2010;FLR;46.009998
04/01/2010;FISV;49.43
04/01/2010;FDX;83.449997
04/01/2010;FCX;83.459999
04/01/2010;FE;46.77
04/01/2010;FIS;23.82
04/01/2010;FFIV;53.98
04/01/2010;TROW;54.400002
04/01/2010;TMO;47.5
04/01/2010;TRV;49.810001
04/01/2010;TSN;12.24
04/01/2010;TSCO;53.34
04/01/2010;TMK;44.759992
04/01/2010;TGNA;15.35
04/01/2010;TEL;25.030001
04/01/2010;TGT;48.549999
04/01/2010;TJX;36.040001
04/01/2010;TIF;43.990002
04/01/2010;UDR;16.209999
04/01/2010;UAL;12.8
04/01/2010;UHS;31.15
04/01/2010;UNH;31.530001
04/01/2010;ULTA;18.85
04/01/2010;UAA;28.08
04/01/2010;TSS;17.209999
04/01/2010;TSO;14.81
04/01/2010;TWX;29.419995
04/01/2010;TXT;19.040001
04/01/2010;TXN;26.01
04/01/2010;SPLS;24.5
04/01/2010;SPGI;33.610001
04/01/2010;SRCL;55.16
04/01/2010;STI;20.440001
04/01/2010;SRE;55.900002
04/01/2010;SPG;78.919994
04/01/2010;SLG;48.93
04/01/2010;SLB;67.110001
04/01/2010;SNA;42.860001
04/01/2010;SO;33.25
04/01/2010;SNI;41.91
04/01/2010;SYY;28.1
04/01/2010;SYK;52.16
04/01/2010;T;28.58
04/01/2010;TDC;30.870001
04/01/2010;TAP;45.919998
04/01/2010;SWN;50.830002
04/01/2010;STX;18.889999
04/01/2010;STT;44.459999
04/01/2010;STZ;16.120001
04/01/2010;SWKS;14.82
04/01/2010;SWK;52.709999
04/01/2010;UNM;19.940001
04/01/2010;WY;44.279999
04/01/2010;WU;19.09
04/01/2010;WYN;20.280001
04/01/2010;XEC;55.169998
04/01/2010;WYNN;63.959999
04/01/2010;WMT;54.23
04/01/2010;WFM;27.85
04/01/2010;WFC;27.32
04/01/2010;WHR;81.949997
04/01/2010;WMB;21.609949
04/01/2010;WM;34.16
04/01/2010;YUM;35.090001
04/01/2010;YHOO;17.1
04/01/2010;ZBH;60.02
04/01/2010;AIV;15.96
04/01/2010;ZION;13.33
04/01/2010;XRX;8.63
04/01/2010;XL;18.719999
04/01/2010;XEL;21.08
04/01/2010;XLNX;25.379999
04/01/2010;XRAY;35.330002
04/01/2010;XOM;69.150002
04/01/2010;VAR;47.169998
04/01/2010;V;88.139999
04/01/2010;VFC;73.379997
04/01/2010;VLO;17.889997
04/01/2010;VIAB;29.98
04/01/2010;UTX;71.629997
04/01/2010;UPS;58.18
04/01/2010;UNP;65.389999
04/01/2010;URBN;34.91
04/01/2010;USB;22.879999
04/01/2010;URI;10.04
04/01/2010;WAT;61.630001
04/01/2010;VZ;33.279869
04/01/2010;WBA;37.299999
04/01/2010;WEC;49.73
04/01/2010;WDC;45.259998
04/01/2010;VTR;43.349998
04/01/2010;VNO;70.019993
04/01/2010;VMC;52.73
04/01/2010;VRSK;29.85
04/01/2010;VRTX;44.240002
04/01/2010;VRSN;24.74
04/01/2010;SJM;62.18
04/01/2010;NWL;15.2
04/01/2010;NVDA;18.49
04/01/2010;O;26.1
04/01/2010;OMC;39.619999
04/01/2010;OKE;45.579999
04/01/2010;NUE;47.790001
04/01/2010;NRG;23.870001
04/01/2010;NOV;46.089994
04/01/2010;NSC;52.59
04/01/2010;NTRS;52.529999
04/01/2010;NTAP;34.189999
04/01/2010;PCG;44.5
04/01/2010;PCAR;36.610001
04/01/2010;PCLN;223.960007
04/01/2010;PEG;33.630001
04/01/2010;PDCO;28.809999
04/01/2010;PBI;22.92
04/01/2010;ORLY;38.5
04/01/2010;ORCL;24.85
04/01/2010;OXY;83.100005
04/01/2010;PBCT;16.75
04/01/2010;PAYX;30.82
04/01/2010;MSI;7.969945
04/01/2010;MSFT;30.950001
04/01/2010;MTB;67.010002
04/01/2010;MU;10.85
04/01/2010;MTD;105.639999
04/01/2010;MRO;32.11007
04/01/2010;MO;19.790001
04/01/2010;MNST;39.28
04/01/2010;MON;83.43
04/01/2010;MRK;37.009998
04/01/2010;MOS;61.709999
04/01/2010;NFX;49.919998
04/01/2010;NFLX;53.479999
04/01/2010;NI;15.510001
04/01/2010;NOC;56.85016
04/01/2010;NKE;65.349998
04/01/2010;NEM;48.450001
04/01/2010;MYL;18.719999
04/01/2010;MUR;55.920006
04/01/2010;NBL;73.220001
04/01/2010;NEE;53.25
04/01/2010;NDAQ;20.24
04/01/2010;PEP;61.240002
04/01/2010;RIG;86.779999
04/01/2010;RHT;31.120001
04/01/2010;RL;81.559998
04/01/2010;ROP;52.540001
04/01/2010;ROK;47.73
04/01/2010;RHI;27.120001
04/01/2010;RAI;53.240002
04/01/2010;R;41.549999
04/01/2010;RCL;25.799999
04/01/2010;RF;5.42
04/01/2010;REGN;24.629999
04/01/2010;SE;20.809999
04/01/2010;SCHW;19.780001
04/01/2010;SEE;22.02
04/01/2010;SIG;27.120001
04/01/2010;SHW;61.669998
04/01/2010;SCG;37.59
04/01/2010;RRC;52.599998
04/01/2010;ROST;42.689999
04/01/2010;RSG;28.68
04/01/2010;SBUX;23.049999
04/01/2010;RTN;52.209999
04/01/2010;PLD;25.370001
04/01/2010;PKI;20.639999
04/01/2010;PM;49.349998
04/01/2010;PNR;33.380001
04/01/2010;PNC;53.509998
04/01/2010;PHM;10.24
04/01/2010;PFG;25.0
04/01/2010;PFE;18.93
04/01/2010;PG;61.119999
04/01/2010;PH;54.52
04/01/2010;PGR;18.030001
04/01/2010;PWR;21.24
04/01/2010;PVH;41.099998
04/01/2010;PX;81.559998
04/01/2010;QCOM;46.939999
04/01/2010;PXD;50.98
04/01/2010;PSA;80.129997
04/01/2010;PPG;60.599998
04/01/2010;PNW;36.880001
04/01/2010;PPL;32.470001
04/01/2010;PRU;51.77
04/01/2010;PRGO;40.349998
04/01/2010;CTAS;26.389999
04/01/2010;ANTM;59.75
04/01/2010;AN;19.27
04/01/2010;AMZN;133.899994
04/01/2010;APC;64.739998
04/01/2010;APA;105.870003
04/01/2010;AON;37.939999
04/01/2010;AMT;43.459999
04/01/2010;AME;38.6
04/01/2010;AMAT;14.3
04/01/2010;ALXN;48.25
04/01/2010;AMP;39.880001
04/01/2010;AMGN;57.720001
04/01/2010;AMG;68.879997
04/01/2010;APD;83.16
04/01/2010;AZO;158.029999
04/01/2010;AYI;36.029999
04/01/2010;AXP;40.919998
04/01/2010;BAX;58.289998
04/01/2010;BAC;15.69
04/01/2010;BA;56.18
04/01/2010;AWK;22.65
04/01/2010;ATVI;11.3
04/01/2010;ARNC;16.650013
04/01/2010;APH;45.939999
04/01/2010;AVY;36.849998
04/01/2010;AVGO;18.860001
04/01/2010;AVB;81.199997
04/01/2010;ADI;31.67
04/01/2010;ADBE;37.09
04/01/2010;ACN;42.07
04/01/2010;ADS;65.889999
04/01/2010;ADP;42.830002
04/01/2010;ADM;31.469999
04/01/2010;ABT;54.459951
04/01/2010;AAL;4.77
04/01/2010;A;31.300001
04/01/2010;SYMC;18.4
04/01/2010;ABC;26.629999
04/01/2010;AAPL;214.009998
04/01/2010;AAP;40.380001
04/01/2010;ADSK;25.67
04/01/2010;AKAM;25.92
04/01/2010;AJG;22.33
04/01/2010;AIZ;30.16
04/01/2010;ALL;30.41
04/01/2010;ALK;34.869999
04/01/2010;ALB;38.09
04/01/2010;AIG;29.889999
04/01/2010;AES;13.67
04/01/2010;AEP;34.939999
04/01/2010;AEE;27.76
04/01/2010;AGN;40.290001
04/01/2010;AFL;47.57
04/01/2010;AET;33.0
04/01/2010;CMCSA;16.969999
04/01/2010;CMA;30.5
04/01/2010;CLX;61.43
04/01/2010;CMI;46.939999
04/01/2010;CMG;87.839996
04/01/2010;CME;342.410011
04/01/2010;CL;82.849998
04/01/2010;CHK;28.090001
04/01/2010;CHD;61.34
04/01/2010;CF;91.84
04/01/2010;CINF;26.5
04/01/2010;CI;36.369999
04/01/2010;CHRW;59.34
04/01/2010;CMS;15.79
04/01/2010;CPB;33.869999
04/01/2010;COST;59.41
04/01/2010;COP;52.579958
04/01/2010;CSX;48.860001
04/01/2010;CSCO;24.690001
04/01/2010;CRM;74.82
04/01/2010;COO;37.75
04/01/2010;COF;39.049999
04/01/2010;CNP;14.52
04/01/2010;CNC;21.700001
04/01/2010;COL;56.349998
04/01/2010;COH;36.310001
04/01/2010;COG;46.23
04/01/2010;BLK;238.580002
04/01/2010;BK;28.290001
04/01/2010;BIIB;53.639999
04/01/2010;BSX;9.01
04/01/2010;BMY;25.629999
04/01/2010;BLL;52.490002
04/01/2010;BHI;41.240002
04/01/2010;BBY;40.189999
04/01/2010;BBT;25.809999
04/01/2010;BBBY;39.029999
04/01/2010;BEN;108.0
04/01/2010;BDX;78.599998
04/01/2010;BCR;78.68
04/01/2010;BWA;33.779999
04/01/2010;CCI;39.610001
04/01/2010;CBS;14.25
04/01/2010;CBG;13.82
04/01/2010;CERN;84.269997
04/01/2010;CELG;55.740002
04/01/2010;CCL;32.060001
04/01/2010;CB;49.27
04/01/2010;C;3.4
04/01/2010;CA;22.99
04/01/2010;BXP;67.099998
04/01/2010;CAT;58.549999
04/01/2010;CAG;23.11
04/01/2010;CAH;32.529999
05/01/2010;DUK;16.689982
05/01/2010;DPS;28.76
05/01/2010;DRI;34.849998
05/01/2010;DTE;43.049999
05/01/2010;DNB;83.290001
05/01/2010;DLTR;47.56
05/01/2010;DOW;30.48
05/01/2010;DOV;42.160002
05/01/2010;DVA;59.41
05/01/2010;EFX;31.459999
05/01/2010;ED;44.790001
05/01/2010;CVX;79.620003
05/01/2010;EIX;34.459999
05/01/2010;EA;18.66
05/01/2010;DVN;76.650002
05/01/2010;ECL;44.560001
05/01/2010;EBAY;23.65
05/01/2010;DLR;50.48
05/01/2010;D;38.48
05/01/2010;CXO;45.73
05/01/2010;DD;33.929998
05/01/2010;DAL;12.1
05/01/2010;CTSH;47.330002
05/01/2010;CTL;36.720001
05/01/2010;CVS;32.849998
05/01/2010;CTXS;42.869999
05/01/2010;DE;55.849998
05/01/2010;DIS;31.99
05/01/2010;DHR;75.059998
05/01/2010;DISCK;27.969999
05/01/2010;DISCA;32.220001
05/01/2010;DG;23.26
05/01/2010;DFS;15.1
05/01/2010;DHI;11.56
05/01/2010;DGX;59.790001
05/01/2010;FFIV;52.52
05/01/2010;FE;46.25
05/01/2010;FISV;49.639999
05/01/2010;FIS;24.84
05/01/2010;FDX;84.540001
05/01/2010;F;10.96
05/01/2010;EXR;11.81
05/01/2010;FCX;83.959999
05/01/2010;FAST;42.900002
05/01/2010;FOX;16.239999
05/01/2010;FMC;56.630001
05/01/2010;FRT;66.949997
05/01/2010;FOXA;13.97
05/01/2010;FLS;98.09
05/01/2010;FL;11.47
05/01/2010;FITB;10.39
05/01/2010;FLR;45.98
05/01/2010;FLIR;32.720001
05/01/2010;EQR;33.27
05/01/2010;EQIX;108.540001
05/01/2010;ES;25.68
05/01/2010;EQT;45.099998
05/01/2010;EOG;99.150002
05/01/2010;EMN;60.959999
05/01/2010;EL;48.349998
05/01/2010;ENDP;20.879999
05/01/2010;EMR;43.419998
05/01/2010;EXC;48.080002
05/01/2010;EW;88.099998
05/01/2010;EXPE;25.93
05/01/2010;EXPD;35.32
05/01/2010;ETR;80.839996
05/01/2010;ESS;83.120003
05/01/2010;ESRX;86.919998
05/01/2010;ETN;63.939999
05/01/2010;ETFC;1.8
05/01/2010;CTAS;26.35
05/01/2010;BIIB;53.380001
05/01/2010;BHI;43.66
05/01/2010;BLK;239.610001
05/01/2010;BK;28.59
05/01/2010;BCR;79.349998
05/01/2010;BBY;41.209999
05/01/2010;BEN;108.839996
05/01/2010;BDX;77.870003
05/01/2010;BLL;51.900002
05/01/2010;CA;22.91
05/01/2010;C;3.53
05/01/2010;CAH;32.240002
05/01/2010;CAG;23.209998
05/01/2010;BSX;9.04
05/01/2010;BMY;25.23
05/01/2010;BXP;68.120003
05/01/2010;BWA;35.389999
05/01/2010;BBT;26.18
05/01/2010;ATVI;11.32
05/01/2010;ARNC;16.130013
05/01/2010;AVGO;19.0
05/01/2010;AVB;80.589996
05/01/2010;APC;66.559998
05/01/2010;APA;107.120003
05/01/2010;APH;44.98
05/01/2010;APD;82.47
05/01/2010;AVY;37.09
05/01/2010;BAC;16.200001
05/01/2010;BA;58.02
05/01/2010;BBBY;38.669998
05/01/2010;BAX;57.889997
05/01/2010;AXP;40.830002
05/01/2010;AWK;22.879999
05/01/2010;AZO;156.710007
05/01/2010;AYI;36.330002
05/01/2010;CAT;59.25
05/01/2010;CNP;14.41
05/01/2010;CNC;21.01
05/01/2010;COG;46.169998
05/01/2010;COF;40.59
05/01/2010;CMG;89.019997
05/01/2010;CME;342.130013
05/01/2010;CMS;15.74
05/01/2010;CMI;48.049999
05/01/2010;COH;36.75
05/01/2010;CRM;74.5
05/01/2010;CPB;33.93
05/01/2010;CSX;50.150002
05/01/2010;CSCO;24.58
05/01/2010;COO;38.189999
05/01/2010;COL;56.360001
05/01/2010;COST;59.23
05/01/2010;COP;52.629959
05/01/2010;CMCSA;16.74
05/01/2010;CELG;55.09
05/01/2010;CCL;32.369999
05/01/2010;CF;93.330002
05/01/2010;CERN;89.25
05/01/2010;CBG;14.15
05/01/2010;CB;48.16
05/01/2010;CCI;39.990002
05/01/2010;CBS;14.18
05/01/2010;CHD;60.509998
05/01/2010;CL;83.519997
05/01/2010;CINF;26.51
05/01/2010;CMA;30.610001
05/01/2010;CLX;62.099998
05/01/2010;CHRW;58.110001
05/01/2010;CHK;28.970002
05/01/2010;CI;36.98
05/01/2010;CHTR;35.0
05/01/2010;MCHP;28.719999
05/01/2010;MCD;62.299999
05/01/2010;MCO;26.99
05/01/2010;MCK;63.59
05/01/2010;MAT;19.58
05/01/2010;MAC;34.43
05/01/2010;MAA;48.150002
05/01/2010;MAS;14.42
05/01/2010;MAR;27.790001
05/01/2010;MLM;90.43
05/01/2010;MKC;36.200001
05/01/2010;MMM;82.5
05/01/2010;MMC;21.34
05/01/2010;MJN;44.610001
05/01/2010;MDT;44.799999
05/01/2010;MDLZ;28.77
05/01/2010;MHK;48.119999
05/01/2010;MET;37.139999
05/01/2010;LLTC;30.959999
05/01/2010;LLL;87.370003
05/01/2010;LMT;77.650002
05/01/2010;LLY;35.189999
05/01/2010;LKQ;19.83
05/01/2010;LEG;20.290001
05/01/2010;LB;18.68
05/01/2010;LH;75.440002
05/01/2010;LEN;13.55
05/01/2010;LVLT;1.65
05/01/2010;LUV;11.77
05/01/2010;MA;256.079998
05/01/2010;M;16.860001
05/01/2010;LUK;25.140004
05/01/2010;LNT;31.059999
05/01/2010;LNC;26.42
05/01/2010;LRCX;39.610001
05/01/2010;LOW;22.92
05/01/2010;NSC;53.400002
05/01/2010;NRG;24.24
05/01/2010;NTRS;52.459999
05/01/2010;NTAP;33.59
05/01/2010;NOV;46.889994
05/01/2010;NI;15.470001
05/01/2010;NFX;50.650002
05/01/2010;NOC;56.950162
05/01/2010;NKE;65.610001
05/01/2010;ORCL;24.82
05/01/2010;OMC;39.48
05/01/2010;OXY;82.500008
05/01/2010;ORLY;38.560001
05/01/2010;OKE;45.18
05/01/2010;NVDA;18.76
05/01/2010;NUE;48.119999
05/01/2010;O;26.540001
05/01/2010;NWL;15.11
05/01/2010;MSFT;30.959999
05/01/2010;MRO;32.140079
05/01/2010;MTB;68.209999
05/01/2010;MSI;7.859947
05/01/2010;MRK;37.16
05/01/2010;MO;19.799999
05/01/2010;MNST;39.43
05/01/2010;MOS;63.150002
05/01/2010;MON;85.269997
05/01/2010;NEE;52.73
05/01/2010;NDAQ;20.299999
05/01/2010;NFLX;51.510001
05/01/2010;NEM;48.580002
05/01/2010;NBL;75.120003
05/01/2010;MU;11.17
05/01/2010;MTD;103.0
05/01/2010;MYL;18.52
05/01/2010;MUR;56.829995
05/01/2010;HCP;29.990002
05/01/2010;HCN;44.66
05/01/2010;HES;63.549999
05/01/2010;HD;28.879999
05/01/2010;HBI;24.780001
05/01/2010;HAR;37.23
05/01/2010;HAL;31.65
05/01/2010;HBAN;3.76
05/01/2010;HAS;32.18
05/01/2010;HRB;22.34
05/01/2010;HPQ;52.669998
05/01/2010;HRS;48.0
05/01/2010;HRL;38.48
05/01/2010;HP;44.43
05/01/2010;HOG;25.65
05/01/2010;HIG;25.690001
05/01/2010;HON;40.43
05/01/2010;HOLX;14.94
05/01/2010;GILD;43.259998
05/01/2010;GGP;12.150007
05/01/2010;GLW;19.629999
05/01/2010;GIS;70.239998
05/01/2010;GE;15.53
05/01/2010;FTI;60.25
05/01/2010;FSLR;137.399994
05/01/2010;GD;69.300003
05/01/2010;FTR;7.91
05/01/2010;GS;176.139999
05/01/2010;GRMN;32.259998
05/01/2010;GWW;97.279999
05/01/2010;GT;15.75
05/01/2010;GPS;20.790001
05/01/2010;GOOGL;623.990017
05/01/2010;GOOG;623.991055
05/01/2010;GPN;52.560001
05/01/2010;GPC;38.09
05/01/2010;JWN;37.330002
05/01/2010;JPM;43.68
05/01/2010;KEY;6.17
05/01/2010;K;52.950001
05/01/2010;JNPR;26.75
05/01/2010;JCI;36.090042
05/01/2010;JBHT;33.150002
05/01/2010;JNJ;63.93
05/01/2010;JEC;38.959999
05/01/2010;KSS;54.02
05/01/2010;KR;20.24
05/01/2010;L;37.380001
05/01/2010;KSU;34.310001
05/01/2010;KO;56.349998
05/01/2010;KLAC;36.509998
05/01/2010;KIM;13.59
05/01/2010;KMX;24.120001
05/01/2010;KMB;64.319993
05/01/2010;IDXX;54.169998
05/01/2010;ICE;108.620005
05/01/2010;ILMN;30.35
05/01/2010;IFF;41.700001
05/01/2010;IBM;130.850006
05/01/2010;HST;12.09
05/01/2010;HSIC;53.279999
05/01/2010;HUM;45.66
05/01/2010;HSY;37.169998
05/01/2010;ISRG;307.380005
05/01/2010;IRM;22.959996
05/01/2010;IVZ;23.469999
05/01/2010;ITW;48.439999
05/01/2010;IR;35.889994
05/01/2010;INTU;30.809999
05/01/2010;INTC;20.870001
05/01/2010;IPG;7.45
05/01/2010;IP;28.140002
05/01/2010;AON;37.700001
05/01/2010;TROW;55.009998
05/01/2010;TMO;47.66
05/01/2010;TRV;48.630001
05/01/2010;TSN;12.47
05/01/2010;TSCO;52.779999
05/01/2010;TMK;45.780008
05/01/2010;TGNA;16.24
05/01/2010;TEL;24.66
05/01/2010;TGT;48.73
05/01/2010;TJX;37.009998
05/01/2010;TIF;44.279999
05/01/2010;UDR;16.190001
05/01/2010;UAL;13.91
05/01/2010;UHS;30.9
05/01/2010;UNH;31.48
05/01/2010;ULTA;18.76
05/01/2010;UAA;28.92
05/01/2010;TSS;17.209999
05/01/2010;TSO;14.8
05/01/2010;TWX;29.089999
05/01/2010;TXT;18.68
05/01/2010;TXN;25.860001
05/01/2010;TDC;30.99
05/01/2010;SRCL;54.669998
05/01/2010;SPLS;24.52
05/01/2010;SRE;54.709999
05/01/2010;STT;44.549999
05/01/2010;STI;20.719999
05/01/2010;SPGI;33.639999
05/01/2010;SNA;42.84
05/01/2010;SLG;48.02
05/01/2010;SNI;43.650002
05/01/2010;SPG;78.379995
05/01/2010;SO;32.580002
05/01/2010;SYMC;18.299999
05/01/2010;SYK;52.650002
05/01/2010;SYY;27.98
05/01/2010;TAP;45.369999
05/01/2010;T;28.440001
05/01/2010;SWN;51.650002
05/01/2010;STZ;15.92
05/01/2010;STX;18.52
05/01/2010;SWK;53.48
05/01/2010;PBCT;16.85
05/01/2010;SWKS;15.05
05/01/2010;WFC;28.07
05/01/2010;WFM;27.620001
05/01/2010;WEC;49.080002
05/01/2010;WBA;37.0
05/01/2010;WDC;46.459999
05/01/2010;WHR;81.779999
05/01/2010;WU;19.01
05/01/2010;WY;45.220001
05/01/2010;WMT;53.689999
05/01/2010;WM;34.009998
05/01/2010;WMB;21.879956
05/01/2010;VMC;52.93
05/01/2010;VNO;69.489998
05/01/2010;VLO;18.350001
05/01/2010;VFC;74.779999
05/01/2010;VIAB;30.040001
05/01/2010;VRSK;30.049999
05/01/2010;VZ;33.339868
05/01/2010;WAT;60.790001
05/01/2010;VTR;43.560001
05/01/2010;VRSN;25.0
05/01/2010;VRTX;42.779999
05/01/2010;WYN;20.709999
05/01/2010;V;87.129997
05/01/2010;UTX;70.559998
05/01/2010;VAR;47.84
05/01/2010;ZION;13.8
05/01/2010;AIV;16.360001
05/01/2010;USB;23.459999
05/01/2010;UNP;66.300003
05/01/2010;UNM;20.23
05/01/2010;UPS;58.279999
05/01/2010;URI;9.93
05/01/2010;URBN;35.560001
05/01/2010;XL;18.59
05/01/2010;XLNX;25.059999
05/01/2010;XEL;20.83
05/01/2010;WYNN;67.849998
05/01/2010;XEC;55.07
05/01/2010;XOM;69.419998
05/01/2010;YUM;34.97
05/01/2010;ZBH;61.919998
05/01/2010;YHOO;17.23
05/01/2010;XRAY;34.91
05/01/2010;XRX;8.64
05/01/2010;SLB;67.300003
05/01/2010;ACN;42.330002
05/01/2010;ADBE;37.700001
05/01/2010;ABT;54.019953
05/01/2010;AAPL;214.379993
05/01/2010;ABC;26.440001
05/01/2010;ADI;31.620001
05/01/2010;ADSK;25.280001
05/01/2010;AEE;27.65
05/01/2010;ADS;66.019997
05/01/2010;ADM;31.639999
05/01/2010;ADP;42.600003
05/01/2010;PDCO;28.709999
05/01/2010;PCLN;226.559998
05/01/2010;PEG;33.599998
05/01/2010;PFE;18.66
05/01/2010;PEP;61.98
05/01/2010;PCG;44.0
05/01/2010;AAL;5.31
05/01/2010;AAP;40.139999
05/01/2010;A;30.960001
05/01/2010;PCAR;37.27
05/01/2010;PBI;22.02
05/01/2010;AME;38.43
05/01/2010;AMG;69.43
05/01/2010;AMAT;14.19
05/01/2010;ALL;30.91
05/01/2010;ALXN;47.560001
05/01/2010;AMGN;57.220001
05/01/2010;AN;19.57
05/01/2010;ANTM;60.400002
05/01/2010;AMZN;134.690002
05/01/2010;AMP;40.810001
05/01/2010;AMT;44.18
05/01/2010;AFL;48.950001
05/01/2010;AGN;39.889999
05/01/2010;AET;32.529999
05/01/2010;AEP;34.540001
05/01/2010;AES;13.53
05/01/2010;AIG;29.33
05/01/2010;ALB;38.02
05/01/2010;ALK;36.779999
05/01/2010;AKAM;26.690001
05/01/2010;AIZ;31.059999
05/01/2010;AJG;22.209999
05/01/2010;PFG;25.59
05/01/2010;RL;84.760002
05/01/2010;RIG;88.559998
05/01/2010;ROK;47.349998
05/01/2010;ROST;43.470001
05/01/2010;ROP;51.869999
